Class,Palabra,Mutual Information,Repeticiones,Valor
0,future,0.935841918,23,21.52436412
0,boy,0.935841918,23,21.52436412
0,awesome,0.935841918,23,21.52436412
0,articoli,0.935841918,23,21.52436412
0,cac,0.935841918,23,21.52436412
0,mad,0.935841918,23,21.52436412
0,contest,0.935841918,23,21.52436412
0,getting,0.935841918,23,21.52436412
0,720p,0.934383914,45,42.04727613
0,over,0.93285806,44,41.04575463
0,serial,0.93285806,44,41.04575463
0,another,0.93285806,22,20.52287731
0,million,0.93285806,22,20.52287731
0,cover,0.93285806,22,20.52287731
0,nintendo,0.93285806,22,20.52287731
0,noticias,0.93285806,22,20.52287731
0,album,0.93285806,22,20.52287731
0,labs,0.93285806,22,20.52287731
0,gid,0.93285806,22,20.52287731
0,mom,0.93285806,22,20.52287731
0,an,0.931024902,150,139.6537353
0,zp,0.929582928,21,19.52124148
0,bf,0.928587622,145,134.6452052
0,long,0.92782247,41,38.04072126
0,may,0.927459756,102,94.60089509
0,e2,0.927215913,61,56.5601707
0,archives,0.926723274,101,93.59905063
0,who,0.925971674,80,74.07773393
0,e7,0.925971674,60,55.55830045
0,was,0.925971674,40,37.03886697
0,song,0.925971674,40,37.03886697
0,84,0.924023402,117,108.1107381
0,show,0.924023402,117,108.1107381
0,two,0.923350974,58,53.55435649
0,5,0.923246465,753,695.2045881
0,radio,0.923215057,193,178.1805059
0,30,0.92293122,250,230.732805
0,api,0.922832858,557,514.0179017
0,ap,0.922567752,268,247.2481575
0,83,0.921969744,171,157.6568262
0,ha,0.920537788,56,51.55011613
0,man,0.919801907,74,68.06534111
0,mini,0.919801907,37,34.03267056
0,category,0.919553573,332,305.2917863
0,post,0.919387161,994,913.8708376
0,vi,0.91905226,55,50.54787431
0,ass,0.917510095,54,49.54554515
0,9f,0.917510095,36,33.03036343
0,how,0.91719458,269,246.725342
0,time,0.916556247,89,81.57350602
0,good,0.915907991,53,48.54312351
0,la,0.915580068,88,80.57104601
0,house,0.915083358,35,32.02791753
0,cdn,0.913815612,414,378.3196633
0,tin,0.913815612,69,63.05327722
0,pool,0.912509414,34,31.02532009
0,8e,0.912509414,34,31.02532009
0,son,0.912509414,34,31.02532009
0,aws,0.912509414,34,31.02532009
0,da,0.912509414,85,77.56330022
0,ad,0.911228044,352,320.7522714
0,release,0.910335043,83,75.55780858
0,small,0.909774447,33,30.02255674
0,wps,0.909774447,33,30.02255674
0,news,0.909517305,543,493.8678964
0,module,0.907854054,97,88.0618432
0,pub,0.907713748,226,205.143307
0,film,0.906862851,64,58.03922248
0,for,0.90597037,539,488.3180297
0,msn,0.905335381,63,57.03612903
0,sports,0.904815023,47,42.52630606
0,movie,0.902675054,46,41.5230525
0,friends,0.900436582,30,27.01309746
0,college,0.900436582,30,27.01309746
0,mp,0.899570359,119,107.0488727
0,about,0.89944538,104,93.54231948
0,life,0.899278256,89,80.03576478
0,thu,0.899043347,74,66.52920766
0,is,0.899001778,503,452.1978945
0,medium,0.897402522,102,91.53505724
0,tag,0.896594516,188,168.559769
0,east,0.895274877,100,89.52748769
0,bbs,0.895274877,100,89.52748769
0,not,0.894177592,99,88.52358157
0,eb,0.893057052,42,37.50839617
0,health,0.893057052,28,25.00559745
0,doubleclick,0.893057052,28,25.00559745
0,kim,0.893057052,28,25.00559745
0,vn,0.892808761,894,798.171032
0,events,0.891037884,55,49.00708362
0,van,0.891037884,55,49.00708362
0,ads,0.890743186,96,85.51134584
0,hi,0.890347764,41,36.50425834
0,static,0.889789338,136,121.0113499
0,di,0.888940943,54,48.00281093
0,sort,0.888940943,54,48.00281093
0,fuck,0.888940943,27,24.00140547
0,lai,0.888940943,27,24.00140547
0,start,0.888079376,134,119.0026363
0,bo,0.887497526,40,35.49990105
0,its,0.884495038,65,57.49217748
0,sport,0.884495038,52,45.99374199
0,research,0.884495038,39,34.49530649
0,using,0.884495038,39,34.49530649
0,party,0.884495038,26,22.99687099
0,tips,0.884495038,26,22.99687099
0,ban,0.882615305,64,56.48737952
0,make,0.88039064,88,77.47437631
0,pixel,0.879678022,50,43.98390109
0,international,0.879678022,25,21.99195055
0,tim,0.879678022,25,21.99195055
0,rt,0.87639757,134,117.4372744
0,itunes,0.875792844,194,169.9038118
0,look,0.874441374,48,41.97318593
0,royal,0.874441374,24,20.98659296
0,section,0.874441374,24,20.98659296
0,part,0.874441374,24,20.98659296
0,offers,0.874441374,24,20.98659296
0,2013,0.872216708,118,102.9215716
0,date,0.871964643,106,92.42825218
0,map,0.870689239,70,60.94824671
0,voce,0.870689239,35,30.47412335
0,cam,0.869911715,58,50.45487947
0,report,0.868727722,46,39.96147523
0,league,0.868727722,23,19.98073761
0,cards,0.868727722,23,19.98073761
0,mo,0.868727722,23,19.98073761
0,victory,0.868727722,23,19.98073761
0,spotify,0.868727722,23,19.98073761
0,body,0.868727722,23,19.98073761
0,game,0.86752196,114,98.89750339
0,86,0.867217047,91,78.91675125
0,america,0.866705725,34,29.46799464
0,lo,0.866705725,34,29.46799464
0,ty,0.862468732,22,18.9743121
0,gaming,0.862468732,22,18.9743121
0,money,0.862468732,22,18.9743121
0,nba,0.862468732,22,18.9743121
0,on,0.861144551,436,375.4590242
0,85,0.85910972,86,73.8834359
0,offer,0.85910972,43,36.94171795
0,97,0.857953251,32,27.45450402
0,microsoft,0.857460611,404,346.4140869
0,adwords,0.855582346,21,17.96722927
0,beauty,0.855582346,21,17.96722927
0,naver,0.855582346,21,17.96722927
0,garena,0.853130867,31,26.44705689
0,hot,0.852818562,165,140.7150627
0,ba,0.851873617,164,139.7072731
0,out,0.851449731,92,78.33337524
0,gateway,0.847969162,40,33.91876649
0,tid,0.847969162,40,33.91876649
0,13,0.845249661,236,199.4789199
0,allegro,0.842430979,145,122.1524919
0,8d,0.842430979,29,24.43049838
0,dat,0.842430979,29,24.43049838
0,99,0.840773661,67,56.33183527
0,audio,0.837700827,47,39.37193885
0,tv,0.837242756,375,313.9660333
0,k,0.837089489,281,235.2221465
0,great,0.836473523,28,23.42125865
0,lan,0.836473523,28,23.42125865
0,40,0.834548646,120,100.1458376
0,from,0.834320101,295,246.1244297
0,twitter,0.833613869,101,84.19500079
0,set,0.831700773,109,90.65538426
0,all,0.830913998,208,172.8301116
0,white,0.830047254,45,37.35212644
0,route,0.830047254,36,29.88170115
0,pc,0.830047254,54,44.82255172
0,solutions,0.826640653,53,43.81195459
0,here,0.824885549,35,28.87099422
0,night,0.823094494,26,21.40045683
0,mi,0.823094494,26,21.40045683
0,as,0.822576005,121,99.53169657
0,a2,0.822185136,69,56.73077441
0,fe,0.821635014,43,35.33030562
0,real,0.81940001,34,27.85960034
0,2011,0.818133933,76,62.17817888
0,instagram,0.817494204,101,82.56691459
0,hash,0.817108198,42,34.31854433
0,ra,0.815547684,25,20.38869211
0,apps,0.811527166,147,119.2944934
0,if,0.810938431,57,46.22349058
0,search,0.810001312,154,124.740202
0,93,0.807327178,48,38.75170453
0,le,0.807327178,64,51.66893937
0,0,0.806207507,1289,1039.201477
0,ab,0.802032878,39,31.27928224
0,lb,0.798338394,23,18.36178307
0,msg,0.798338394,23,18.36178307
0,creative,0.798338394,23,18.36178307
0,little,0.798338394,23,18.36178307
0,ed,0.793521378,30,23.80564134
0,tek,0.793521378,30,23.80564134
0,asia,0.79186406,67,53.05489204
0,stats,0.79051889,37,29.24919893
0,deal,0.78846815,22,17.34629931
0,bd,0.786728216,131,103.0613964
0,88,0.786728216,131,103.0613964
0,mac,0.78584745,29,22.78957606
0,messenger,0.78584745,29,22.78957606
0,science,0.784243565,36,28.23276832
0,ho,0.783160867,43,33.67591726
0,na,0.783160867,43,33.67591726
0,yandex,0.783160867,43,33.67591726
0,social,0.781792086,57,44.56214888
0,use,0.777579834,35,27.2152942
0,david,0.777579834,21,16.32917652
0,fast,0.777579834,21,16.32917652
0,clean,0.777579834,21,16.32917652
0,to,0.776051151,1259,977.0483986
0,so,0.774679944,83,64.29843533
0,american,0.772561759,48,37.08296446
0,e4,0.771703268,41,31.63983398
0,dan,0.770490409,68,52.39334784
0,perfect,0.768646709,27,20.75346116
0,black,0.767798813,74,56.8171122
0,af,0.764344007,73,55.79711252
0,4,0.761270009,341,259.5930731
0,gov,0.758964156,195,147.9980104
0,caixa,0.758964156,52,39.46613612
0,first,0.758964156,52,39.46613612
0,food,0.758964156,26,19.73306806
0,int,0.758964156,26,19.73306806
0,amazonaws,0.755553528,154,116.3552433
0,kids,0.754859758,32,24.15551225
0,travel,0.754859758,32,24.15551225
0,working,0.752044742,38,28.5777002
0,marketing,0.752044742,57,42.8665503
0,need,0.749994003,44,32.99973611
0,internet,0.748433489,50,37.42167443
0,cat,0.748433489,50,37.42167443
0,ea,0.748433489,25,18.71083722
0,find,0.746215663,31,23.13268556
0,get,0.7447152,111,82.66338724
0,26,0.743632502,43,31.9761976
0,line,0.74166026,61,45.24127586
0,ec,0.741237987,67,49.66294514
0,14,0.739909416,97,71.77121338
0,bb,0.73693785,168,123.8055588
0,iphone,0.73693785,42,30.95138969
0,send,0.73693785,30,22.10813549
0,dont,0.73693785,30,22.10813549
0,install,0.73693785,24,17.68650839
0,xx,0.7342387,107,78.56354092
0,aa,0.729010934,146,106.4355964
0,lifestyle,0.728670234,35,25.50345818
0,board,0.728670234,35,25.50345818
0,81,0.728220633,332,241.76925
0,a3,0.726953761,29,21.08165907
0,ds,0.726953761,29,21.08165907
0,theme,0.724337813,92,66.63907879
0,directory,0.72243828,40,28.8975312
0,utm_campaign,0.721671093,57,41.13525231
0,questions,0.715876234,414,296.372761
0,business,0.714880929,145,103.6577347
0,89,0.714570037,39,27.86823143
0,te,0.71366807,50,35.68340352
0,camera,0.710465638,55,39.07561011
0,android,0.710465638,55,39.07561011
0,finale,0.710465638,22,15.63024404
0,light,0.710465638,22,15.63024404
0,im,0.707791504,60,42.46749025
0,promo,0.702990518,43,30.22859227
0,a,0.699749934,1006,703.9484335
0,utm_source,0.696580112,58,40.4016465
0,music,0.696191507,79,54.99912909
0,6,0.695715187,142,98.79155656
0,love,0.695117674,42,29.19494231
0,head,0.695117674,21,14.59747116
0,tp,0.69184996,26,17.98809897
0,fan,0.688028249,36,24.76901697
0,event,0.685863665,46,31.5497286
0,complete,0.683498591,66,45.11090699
0,siteid,0.678044161,45,30.51198723
0,100,0.678044161,40,27.12176643
0,april,0.678044161,25,16.95110402
0,ai,0.668766347,39,26.08188754
0,we,0.663923052,77,51.12207504
0,c3,0.662937268,48,31.82098888
0,pictures,0.662937268,24,15.91049444
0,5,0.662227455,321,212.5750131
0,87,0.657084542,52,34.16839619
0,ts,0.656017854,33,21.64858919
0,do,0.655526724,339,222.2235595
0,95,0.655324084,80,52.42592674
0,steamcommunity,0.65483677,47,30.77732817
0,laptop,0.652048952,28,18.25737066
0,global,0.650638003,93,60.50933431
0,our,0.646335301,46,29.73142385
0,or,0.640891162,59,37.81257858
0,origin,0.637402176,36,22.94647834
0,windows,0.634322783,134,84.99925296
0,su,0.633844357,58,36.76297269
0,best,0.633189925,98,62.05261264
0,men,0.632240471,40,25.28961884
0,ssl,0.63158485,142,89.68504865
0,city,0.630738446,31,19.55289182
0,design,0.628003478,44,27.63215304
0,community,0.628003478,44,27.63215304
0,today,0.628003478,22,13.81607652
0,official,0.628003478,22,13.81607652
0,screen,0.628003478,22,13.81607652
0,ua,0.626064632,438,274.2163089
0,25,0.624932824,83,51.86942441
0,car,0.624463121,48,29.97422978
0,register,0.621460632,52,32.31595288
0,gw,0.621460632,26,16.15797644
0,book,0.621460632,26,16.15797644
0,jp,0.618200303,443,273.8627343
0,pa,0.617502619,73,45.07769117
0,16,0.612949132,85,52.10067626
0,6,0.612046602,123,75.28173204
0,abc,0.610025737,38,23.18097802
0,play,0.610025737,38,23.18097802
0,down,0.607654833,21,12.76075149
0,nao,0.607654833,21,12.76075149
0,ib,0.607654833,21,12.76075149
0,intel,0.607654833,21,12.76075149
0,easy,0.607654833,21,12.76075149
0,28,0.605112638,71,42.96299732
0,self,0.604043579,25,15.10108948
0,vip,0.604043579,25,15.10108948
0,model,0.601422879,29,17.44126349
0,sua,0.599434326,33,19.78133276
0,ls,0.597873812,37,22.12133104
0,no,0.597007589,119,71.04390305
0,shtml,0.594715777,49,29.14107308
0,way,0.573707501,43,24.66942254
0,ma,0.572551032,39,22.32949024
0,cn,0.572351627,499,285.6034618
0,net,0.571105942,4822,2753.872852
0,50,0.567861243,85,48.26820565
0,see,0.567012848,27,15.3093469
0,plugin,0.567012848,27,15.3093469
0,12,0.567012848,270,153.093469
0,q,0.564924796,242,136.7118005
0,your,0.564523296,261,147.3405803
0,nu,0.563873141,46,25.93816448
0,last,0.563873141,23,12.96908224
0,cu,0.563873141,23,12.96908224
0,intl,0.559399664,76,42.51437448
0,youtube,0.556365604,34,18.91643054
0,utm_medium,0.554561107,64,35.49191087
0,mod,0.550664854,71,39.09720465
0,tracker,0.547460051,26,14.23396132
0,os,0.547460051,26,14.23396132
0,management,0.547460051,26,14.23396132
0,samsung,0.547460051,78,42.70188397
0,dl,0.546254288,63,34.41402015
0,parts,0.540540637,22,11.89189401
0,change,0.540540637,22,11.89189401
0,tools,0.540540637,22,11.89189401
0,version,0.540540637,33,17.83784102
0,misc,0.537000279,51,27.38701424
0,92,0.536025156,40,21.44100623
0,water,0.534308683,29,15.49495181
0,space,0.532846245,47,25.04377352
0,forum,0.530486972,90,47.74382751
0,8,0.529521636,115,60.89498814
0,11,0.52640868,218,114.7570922
0,by,0.526041067,250,131.5102668
0,z,0.526041067,50,26.30205336
0,ff,0.526041067,25,13.15102668
0,now,0.524238825,89,46.65725539
0,chat,0.51782056,88,45.56820932
0,sex,0.514545428,91,46.82363399
0,21,0.514545428,56,28.81454399
0,hd,0.514545428,42,21.61090799
0,phone,0.514545428,28,14.407272
0,ca,0.507425389,325,164.9132515
0,external,0.502472596,24,12.05934231
0,off,0.497471915,68,33.82809022
0,posts,0.497471915,34,16.91404511
0,ve,0.496205838,95,47.13955458
0,amazon,0.494444222,159,78.61663136
0,private,0.493012267,27,13.31133121
0,29,0.489777523,94,46.03908719
0,team,0.485399083,50,24.26995414
0,one,0.485399083,180,87.3718349
0,latest,0.479965197,76,36.47735495
0,max,0.479140092,33,15.81162305
0,in,0.47745611,1379,658.4119753
0,si,0.477131467,125,59.64143335
0,mode,0.4764103,69,32.87231067
0,fire,0.4764103,23,10.95743689
0,ce,0.4764103,23,10.95743689
0,18,0.471593283,75,35.36949624
0,some,0.465635828,42,19.55670477
0,local,0.455651739,35,15.94781088
0,zpg,0.447431233,22,9.843487117
0,ex,0.447431233,22,9.843487117
0,step,0.447431233,22,9.843487117
0,credit,0.447431233,22,9.843487117
0,general,0.447431233,22,9.843487117
0,win,0.443578907,75,33.26841803
0,apple,0.441696204,857,378.5336472
0,sales,0.440544847,28,12.33525572
0,60,0.438093368,31,13.58089441
0,pl,0.437658494,632,276.6001681
0,22,0.425736161,67,28.52432282
0,banking,0.424111962,79,33.504845
0,2,0.415009755,639,265.1912334
0,7,0.415009755,159,65.98655103
0,voice,0.415009755,24,9.960234117
0,query,0.415009755,24,9.960234117
0,2,0.415009755,147,61.00643397
0,face,0.415009755,33,13.69532191
0,galaxy,0.415009755,21,8.715204852
0,super,0.415009755,39,16.18538044
0,7,0.410348378,155,63.60399851
0,icloud,0.40332795,124,50.01266578
0,1,0.401070564,156,62.56700797
0,9,0.394251195,105,41.39637544
0,final,0.394251195,35,13.79879181
0,17,0.392289678,64,25.10653942
0,mu,0.389918774,29,11.30764444
0,beta,0.386995379,26,10.06187985
0,order,0.384636106,72,27.69379962
0,io,0.384378136,357,137.2229946
0,smartphone,0.383300895,23,8.815920588
0,feed,0.383300895,23,8.815920588
0,plus,0.378483879,40,15.13935515
0,f,0.377673604,137,51.74128369
0,engine,0.375481391,37,13.89281146
0,v,0.375117028,165,61.89430958
0,download,0.371941033,119,44.26098293
0,template,0.371941033,51,18.96899268
0,platform,0.369206065,48,17.72189113
0,url,0.362542335,280,101.5118538
0,dns,0.355067214,86,30.53578044
0,empresa,0.347895559,66,22.9611069
0,shared,0.347895559,33,11.48055345
0,payments,0.347895559,22,7.653702298
0,notifications,0.347895559,22,7.653702298
0,red,0.345107742,74,25.53797288
0,be,0.343625122,580,199.3025706
0,24,0.341009173,120,40.92110081
0,maps,0.341009173,30,10.2302752
0,page,0.336535697,510,171.6332054
0,style,0.334391295,46,15.38199955
0,next,0.332547595,54,17.95757011
0,pop,0.332547595,27,8.978785056
0,users,0.330796751,97,32.08728484
0,john,0.330120857,35,11.55423001
0,20,0.319002402,598,190.7634362
0,bc,0.315748124,188,59.36064722
0,whatsapp,0.311916262,58,18.09114319
0,delivery,0.308094551,63,19.40995671
0,al,0.308094551,42,12.93997114
0,blob,0.303364399,47,14.25812676
0,23,0.294715521,75,22.10366409
0,new,0.288885293,442,127.6872996
0,old,0.287254208,59,16.94799825
0,19,0.285374474,64,18.26396637
0,premium,0.283765222,46,13.05320019
0,j,0.269579315,73,19.67929002
0,s,0.266640656,793,211.4460401
0,s2,0.263006661,25,6.575166536
0,script,0.263006661,25,6.575166536
0,res,0.263006661,35,9.20523315
0,i,0.261953984,457,119.7129705
0,add,0.254545083,57,14.50906971
0,94,0.252738326,47,11.87870132
0,ir,0.248999803,207,51.54295931
0,air,0.247899769,32,7.932792609
0,ios,0.243243407,49,11.91892692
0,attachments,0.240980355,22,5.301567812
0,other,0.234437509,34,7.970875314
0,message,0.222364677,24,5.336752246
0,98,0.217563691,43,9.355238699
0,full,0.211476361,57,12.05415257
0,3,0.211153285,406,85.7282337
0,store,0.209425621,64,13.40323976
0,27,0.209425621,64,13.40323976
0,data,0.203135205,205,41.64271712
0,em,0.201606117,40,8.064244671
0,cc,0.20088495,435,87.38495304
0,ro,0.20088495,261,52.43097183
0,1,0.196560922,1644,323.146155
0,source,0.192617334,217,41.79796138
0,sg,0.172439452,126,21.7273709
0,projects,0.169897257,32,5.436712225
0,9,0.165395865,107,17.69735753
0,open,0.165031502,66,10.89207912
0,school,0.160436928,34,5.454855545
0,english,0.157513533,52,8.190703694
0,dd,0.151975349,36,5.471112566
0,blue,0.151975349,27,4.103334424
0,up,0.13153196,199,26.17486001
0,match,0.12196278,68,8.293469038
0,c,0.119812026,254,30.4322545
0,state,0.118616752,35,4.151586323
0,stories,0.115449473,24,2.770787352
0,se,0.10688746,91,9.726758816
0,bill,0.10688746,26,2.779073947
0,h,0.099507929,84,8.358666048
0,ver,0.097269457,43,4.182586649
0,sp,0.09308166,45,4.1886747
0,st,0.09308166,45,4.1886747
0,sc,0.087435097,64,5.595846198
0,3,0.083067871,253,21.01617145
0,others,0.077974768,36,2.807091634
0,ae,0.068685006,82,5.632170466
0,auto,0.067086451,84,5.635261922
0,monster,0.0613728,23,1.411574406
0,web,0.060901254,510,31.05963966
0,zone,0.056555784,25,1.413894599
0,at,0.048552436,292,14.17731132
0,top,0.046195272,215,9.931983557
0,y,0.043040977,66,2.840704514
0,s1,0.04061424,35,1.421498403
0,ac,0.03313912,129,4.27494642
0,free,0.032540118,219,7.126285854
0,cloud,0.024494575,175,4.286550578
0,com,0.022123494,34642,766.40208
0,live,0.00499033,287,1.432224815
0,product,-2.77E-05,38,-0.001054287
0,mobi,-2.77E-05,58,-0.001609175
0,32,-2.77E-05,32,-0.000887821
0,53,-2.77E-05,32,-0.000887821
0,track,-0.021722816,67,-1.455428639
0,src,-0.027508481,53,-1.457949484
0,90,-0.03105464,47,-1.459568081
0,netflix,-0.039556109,111,-4.390728053
0,problems,-0.04184792,35,-1.464677203
0,mobile,-0.045351735,194,-8.798236573
0,language,-0.060909987,121,-7.370108372
0,33,-0.064158082,23,-1.475635882
0,common,-0.06714194,44,-2.954245371
0,cm,-0.070417072,63,-4.436275554
0,v1,-0.070417072,21,-1.478758518
0,cd,-0.074028326,40,-2.961133034
0,deposit,-0.074028326,40,-2.961133034
0,4,-0.074028326,440,-32.57246337
0,click,-0.076378631,97,-7.408727162
0,hk,-0.078030256,38,-2.965149743
0,project,-0.08094774,55,-4.452125688
0,scripts,-0.082489905,36,-2.969636565
0,pro,-0.085419236,87,-7.4314735
0,de,-0.086376449,809,-69.87854752
0,db,-0.087490586,68,-5.949359824
0,redirect,-0.088685364,151,-13.39149
0,shop,-0.091175632,49,-4.467605991
0,mua,-0.099563418,30,-2.986902539
0,share,-0.099563418,135,-13.44106142
0,art,-0.127783292,59,-7.539214204
0,ref,-0.129310761,175,-22.62938324
0,client,-0.131272278,138,-18.11557432
0,proxy,-0.137531268,22,-3.025687899
0,fresh,-0.137531268,22,-3.025687899
0,updates,-0.137531268,33,-4.538531849
0,media,-0.14412897,263,-37.90591921
0,server,-0.144417654,42,-6.065541457
0,w,-0.15027038,91,-13.67460458
0,blog,-0.151574217,351,-53.20255
0,review,-0.152030838,60,-9.121850271
0,me,-0.152926644,358,-54.74773839
0,org,-0.158372365,1520,-240.7259944
0,case,-0.160492417,38,-6.098711831
0,go,-0.164414562,260,-42.7477862
0,gallery,-0.169952746,36,-6.11829885
0,servicos,-0.169952746,27,-4.588724138
0,googleapis,-0.171571024,223,-38.26033841
0,pk,-0.173359347,106,-18.37609081
0,cms,-0.178364986,43,-7.669694383
0,skin,-0.184452316,25,-4.611307888
0,request,-0.184452316,25,-4.611307888
0,tech,-0.18589429,91,-16.91638036
0,html,-0.189461678,4039,-765.2357189
0,yahoo,-0.192672822,288,-55.48977284
0,tt,-0.201661606,23,-4.638216928
0,work,-0.20948111,74,-15.50160214
0,products,-0.222420166,49,-10.89858812
0,test,-0.222420166,105,-23.3541174
0,services,-0.227833662,178,-40.55439182
0,pack,-0.241035844,26,-6.266931942
0,id,-0.24264476,2610,-633.3028243
0,uk,-0.248207499,715,-177.468362
0,ws,-0.253784337,62,-15.73462887
0,31,-0.256367498,43,-11.0238024
0,http,-0.256706119,27223,-6988.310689
0,hotel,-0.26306215,24,-6.313491606
0,target,-0.26306215,24,-6.313491606
0,tracking,-0.26851658,53,-14.23137876
0,8,-0.270556687,193,-52.21744055
0,core,-0.27183236,99,-26.91140363
0,wd,-0.273046239,29,-7.918340925
0,wordpress,-0.282961708,292,-82.62481864
0,us,-0.284757221,804,-228.944806
0,ready,-0.289534362,22,-6.369755955
0,pid,-0.289534362,22,-6.369755955
0,hop,-0.289534362,22,-6.369755955
0,centre,-0.289534362,22,-6.369755955
0,sys,-0.295483628,27,-7.978057954
0,name,-0.295483628,27,-7.978057954
0,np,-0.299588026,32,-9.58681684
0,_,-0.304882326,42,-12.80505769
0,it,-0.318516755,419,-133.4585205
0,agent,-0.321955839,25,-8.048895982
0,upload,-0.321955839,35,-11.26845438
0,digital,-0.336311132,101,-33.96742436
0,active,-0.338829658,43,-14.56967529
0,p,-0.343172325,274,-94.0292171
0,eu,-0.346830508,234,-81.15833886
0,t,-0.355203164,417,-148.1197192
0,il,-0.359108838,59,-21.18742142
0,smart,-0.362597824,36,-13.05352166
0,pay,-0.378539368,65,-24.6050589
0,l,-0.382233851,391,-149.4534358
0,states,-0.392345167,21,-8.239248511
0,hc,-0.392345167,21,-8.239248511
0,setting,-0.432987152,27,-11.6906531
0,gg,-0.459459363,22,-10.10810599
0,45,-0.459459363,22,-10.10810599
0,linkedin,-0.459459363,77,-35.37837095
0,adobe,-0.470169843,169,-79.45870349
0,calendar,-0.473958933,25,-11.84897332
0,sf,-0.473958933,25,-11.84897332
0,editor,-0.480020686,53,-25.44109633
0,image,-0.481154434,67,-32.23734709
0,three,-0.491880841,45,-22.13463783
0,manual,-0.491880841,45,-22.13463783
0,36,-0.502528085,34,-17.08595489
0,india,-0.509041392,74,-37.669063
0,3a,-0.50988879,131,-66.79543147
0,dating,-0.519401903,43,-22.33428185
0,facebook,-0.524982936,259,-135.9705804
0,2f,-0.530542461,156,-82.76462393
0,ui,-0.550224827,123,-67.67765372
0,control,-0.558023198,53,-29.57522947
0,network,-0.567068337,80,-45.36546697
0,g,-0.569048701,270,-153.6431493
0,online,-0.582316111,539,-313.8683837
0,re,-0.584990245,63,-36.85438544
0,pr,-0.584990245,30,-17.54970735
0,activity,-0.584990245,36,-21.05964882
0,m,-0.584990245,450,-263.2456103
0,o,-0.596130803,260,-154.9940087
0,google,-0.619815609,1174,-727.6635255
0,widgets,-0.624518609,37,-23.10718854
0,master,-0.628058967,34,-21.35400488
0,jpg,-0.628058967,34,-21.35400488
0,icons,-0.63229596,31,-19.60117476
0,fi,-0.637457665,56,-35.69762924
0,dual,-0.652104441,22,-14.3462977
0,limited,-0.652104441,22,-14.3462977
0,bank,-0.658990827,60,-39.53944959
0,outlook,-0.674627458,83,-55.99407898
0,process,-0.67809965,32,-21.69918878
0,96,-0.67809965,32,-21.69918878
0,js,-0.68273606,748,-510.6865726
0,connect,-0.688083738,87,-59.86328521
0,box,-0.700467463,65,-45.53038507
0,my,-0.707951768,918,-649.8997227
0,resources,-0.716234778,23,-16.4733999
0,co,-0.717315854,1335,-957.6166648
0,website,-0.718845992,79,-56.78883336
0,ng,-0.736993339,30,-22.10980016
0,signup,-0.745454917,57,-42.49093029
0,163,-0.765562491,34,-26.02912469
0,code,-0.786624106,69,-54.27706333
0,assets,-0.786624106,138,-108.5541267
0,office365,-0.788523639,38,-29.96389829
0,host,-0.791441123,45,-35.61485052
0,th,-0.795207953,59,-46.9172692
0,made,-0.797534881,73,-58.22004628
0,vu,-0.807382666,98,-79.12350131
0,default,-0.813259233,123,-100.0308856
0,cox,-0.832917759,57,-47.47631224
0,office,-0.83316347,367,-305.7709935
0,portal,-0.85150522,83,-70.67493323
0,rs,-0.862524221,40,-34.50096883
0,cs,-0.869443635,95,-82.59714529
0,express,-0.874496862,22,-19.23893097
0,staging,-0.874496862,22,-19.23893097
0,ke,-0.874496862,44,-38.47786194
0,action,-0.874496862,275,-240.4866371
0,card,-0.883513736,107,-94.53596972
0,views,-0.884550527,48,-42.4584253
0,away,-0.89311254,26,-23.22092605
0,es,-0.89311254,156,-139.3255563
0,ii,-0.90691834,30,-27.2075502
0,fp,-0.90691834,45,-40.8113253
0,v3,-0.90691834,45,-40.8113253
0,settings,-0.9386272,69,-64.76527678
0,111,-0.9386272,46,-43.17685119
0,r,-0.945807353,235,-222.2647281
0,b,-0.953634839,306,-291.8122607
0,ct,-0.95938576,35,-33.5785016
0,un,-0.95938576,35,-33.5785016
0,excel,-0.95938576,35,-33.5785016
0,sa,-0.979849862,71,-69.56934023
0,azurewebsites,-1.000027744,24,-24.00066587
0,library,-1.000027744,40,-40.00110978
0,ie,-1.000027744,40,-40.00110978
0,ly,-1.000027744,192,-192.0053269
0,storage,-1.012411469,117,-118.4521419
0,templates,-1.014978086,97,-98.45287433
0,googleusercontent,-1.017101258,85,-86.45360691
0,aol,-1.019927302,73,-74.45469303
0,ph,-1.025562837,57,-58.45708168
0,app,-1.027095988,538,-552.5776413
0,direct,-1.039556109,37,-38.46357602
0,edit,-1.050653817,29,-30.46896071
0,img,-1.060909987,242,-256.7402167
0,battle,-1.064158082,92,-97.90254353
0,d,-1.06787039,566,-604.4146408
0,cf,-1.078030256,76,-81.93029949
0,tax,-1.087490586,34,-36.97467991
0,club,-1.087490586,85,-92.43669978
0,summary,-1.095184977,47,-51.47369394
0,config,-1.105380745,142,-156.9640657
0,ru,-1.110273061,1101,-1222.41064
0,drop,-1.115504962,26,-29.00312901
0,safe,-1.125558626,48,-54.02681407
0,3d,-1.130731436,254,-287.2057848
0,folder,-1.137531268,22,-25.0256879
0,v4,-1.137531268,22,-25.0256879
0,measure,-1.137531268,22,-25.0256879
0,china,-1.160492417,76,-88.19742366
0,public,-1.165086991,148,-172.4328746
0,united,-1.169952746,36,-42.11829885
0,s3,-1.169952746,90,-105.2957471
0,am,-1.169952746,99,-115.8253218
